ensembl,gda_score,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32,label_33,label_34,label_35,label_36,label_37,label_38,label_39,label_40,label_41,label_42,label_43,label_44,label_45,label_46,label_47,label_48,label_49,label_50,label_51,label_52,label_53,label_54,label_55,label_56,label_57,label_58,label_59,label_60,label_61,label_62,label_63,label_64,label_65,label_66,label_67,label_68,label_69,label_70,label_71,label_72,label_73,label_74,label_75,label_76,label_77,label_78,label_79,label_80,label_81,label_82,label_83,label_84,label_85,label_86,label_87,label_88,label_89,label_90,label_91,label_92,label_93,label_94,label_95,label_96,label_97,label_98,label_99
ENSG00000127946,,,,,,,0,,,,,0,,0,,0,,,,0,,0,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,,0,,,,0,,,0,0,,0,,,,,,,0,,0,,,,,,0,,0,,,0,,,,0,0,,0,,,,,0,0,,,,0,,,0,,,
ENSG00000206503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000108924,,,,,,0,,,,0,,,,,0,,,,0,0,,0,,0,,,,,,,0,0,,,0,,,0,,0,,,0,0,,0,0,,,,,0,0,0,,,,,,,,0,,,0,,,,0,,,,,0,,,0,0,0,,,,,0,0,,,,,0,0,0,,,0,,0,0,0,,0
ENSG00000137309,,,,,0,,,0,0,0,,,,,,0,,0,0,,,,,,,,,,0,,,0,0,,0,0,,,,,0,,0,,,,,0,,0,,0,,,,,,0,,,,,,0,,0,,0,0,,,,,,0,,0,,0,,0,,,0,0,,,,,0,0,,0,0,0,,,,,0,
ENSG00000122566,,0,,,,,0,,0,,0,0,0,,,,,,,0,,0,,,,,,0,,,,,0,,,,0,,,0,0,0,,,0,,,,,,,,0,,,0,,,0,,,0,0,,,,0,,,0,,0,,,,,,,0,0,0,,,,,,,,0,,,,,,0,,,,,0,
ENSG00000168172,,,,0,,,,0,,,0,0,,,0,,,,,,0,0,,0,,0,0,0,,0,,,,,,,,,,0,,0,0,,,,0,,,,,0,,0,0,,,0,,,0,,0,,,0,,0,,0,0,,,0,,,,,,0,,0,0,,,,,,,0,,,,,,0,,,0,,0
ENSG00000174775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000080824,,,,0,,0,0,,,,0,,0,,,,0,,0,,,,,,0,0,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,0,,,,0,,,,,0,0,0,,,,,,0,,0,0,,,,,0,,,,0,,,,0,0,0,0,,,,,,,,,0,0,0,0,
ENSG00000096384,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,0,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,,0,0,0,,,,,,,,,0,,0,0,,,,,,,0,0,0,,0,,0,0
ENSG00000117318,,0,0,,,0,,0,,0,,0,,,,,0,,,0,,,0,,,0,,,,,0,0,0,,,,,,0,,0,,0,0,,,,,,,,0,,,0,0,0,,,,,,0,,,,,,,,,0,,,,0,0,0,,0,,,0,0,0,0,,,,0,0,,0,,0,,,,0,,
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000138413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000182054,,,,,,,0,,0,,,,,,,,0,0,,0,0,,,0,,,,0,0,,,,0,,,,,,,,,0,0,0,,0,0,,,,,,0,,,,,0,,,0,,,,,0,0,,,,0,,,,0,0,,,0,,,,0,,,0,,0,,,,,,0,0,,0,,,,
ENSG00000073792,,,0,,0,0,0,,,0,0,0,,,,,0,0,,0,,,,0,0,,0,0,0,0,0,,,,,0,0,,0,,0,,,0,,,0,,0,0,,0,,,,,,,,,,0,,0,0,,,0,,,0,0,,,0,0,0,0,0,,,0,0,,,0,,,,,,,0,0,,,0,,,,
ENSG00000104365,,,,,,,,,,0,,,,,,,0,,0,,,,0,,,0,0,0,,,0,0,,,,,,,,,,0,0,,,,,,0,,,,,0,,0,,,,0,0,,,,0,,,,,0,0,,,,,,,0,,,,,0,0,,,,0,,,,0,,0,0,,0,0,0,,
ENSG00000185811,,,,,,,,,,0,,0,0,0,,0,,,,,,,,0,,,,,0,,,,,,,0,,,,0,,0,,0,,,,,0,,,,,,,0,,,0,,0,,,0,,,,0,,,,0,,0,,0,0,0,,0,,0,,,0,,,0,,,,,0,0,,,,0,,,
ENSG00000103522,,,,,,,,0,,0,,,,,0,0,,0,0,,,,0,0,,0,,,,,0,0,0,,,,0,,,,0,,,0,0,,0,,,,0,,,,0,0,0,,0,,0,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,0,0,,0,,0,0,,0,0,,
ENSG00000134352,,,,0,,0,,0,,0,0,,,0,,,0,0,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,0,,,,,,0,,,,0,,0,,,,,0,,,0,0,,,,0,0,,0,0,,,0,,,,,,0,,,0,0,,,,,0,,,0,0,,,,,,
ENSG00000168685,,,,,,0,,0,,0,,,,0,,,0,0,0,,,0,0,,0,,,,0,0,,,,,0,,,,0,0,,,,0,,0,,,0,0,,0,,0,0,,0,,,,0,0,0,,,,0,0,,0,,,0,,,,,,,,,,0,0,,0,,,,,,,,0,0,,,,,,0
ENSG00000137265,,0,,,,,0,0,,,,,0,,0,,0,,,0,,,,0,0,,,,0,,,,0,0,,,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,0,0,,,0,0,0,0,0,0,,,,0,,,,,0,,,,,,0,,,,,,,0,,0,,,,0,,0,0
ENSG00000138448,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,,0,0,,0,0,,,,0,,0,,,,0,,,,,0,,,,,,,,,0,0,,,,,,0,,0,,0,0,0,,0,0,,0,,,,0,0,,0,,,,,,,,,,,,,,0,,,,0,,,0,,,,
ENSG00000113263,,0,0,,,0,,,0,0,,0,,,,,0,,0,0,0,0,,,0,,0,,,,,,0,,0,,,0,,,,0,,0,0,,,,,,,,,0,,,,,,0,,,0,0,0,,,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,0,0,,,,,,0,,
ENSG00000162434,,,,,,,,,0,0,,,,,0,,0,0,0,0,0,,,,0,,,,0,,,0,,,,,0,,0,,,0,,0,0,,,,,0,,,,,0,0,,,,0,,,,,0,0,,0,0,,,0,,,,0,,,0,,,0,,,,0,0,,,,,0,,0,,,,,,0,0
ENSG00000096968,,,,,,0,,,,0,,0,,,0,,,0,,,,,,0,,,,,,,0,,,,,0,0,0,,,0,,0,,,0,0,0,0,,0,,,0,,,,,,0,,,0,0,,,,,,,0,,0,,,,0,0,0,0,,,,,,0,0,0,,,,,,,,,0,,,0,
ENSG00000105639,,,,,,,,0,0,,,0,,,,,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,0,,0,0,,,,,,,,0,,,,,,,0,,0,0,,,,,,0,,0
ENSG00000153814,,0,,,0,,,,,,,0,0,,0,,,0,0,0,0,,,0,,,,,,,0,,,0,,,,,0,0,,,,0,,0,,0,,,,,,0,,,,0,,,0,0,,0,0,0,0,,,,,0,0,,,,0,0,,,,0,0,0,,,0,0,,0,,,,,0,0,,,0,,
ENSG00000177606,,0,0,,,,,,,0,0,0,,0,,,0,0,0,,,,,,0,0,,,,0,0,0,,,,,,0,0,,0,0,,,,,0,0,,,0,,,,,,,,0,,0,0,,,,,0,0,,0,,,,,,,,,,,,,0,0,,0,0,0,,,,,0,,0,,,0,,,
ENSG00000083168,,0,0,0,0,,,0,,,0,0,,0,0,0,,,,,0,0,,0,,0,,,,,,0,0,,0,,0,0,,0,,,,0,0,0,,,0,0,,0,0,0,0,,,,0,,0,,,0,,0,0,0,0,,0,,,0,,,,,,0,,,,,0,,,0,0,,0,,,0,,,0,,,0,
ENSG00000156650,,,,0,,,,,0,0,,,,,,0,,,0,,,,,,0,,,0,,,0,0,0,0,0,,,,,,,0,0,0,,0,,,0,,,0,,,,,,,,,,0,0,,,,,0,,0,,0,,,,,,0,,,0,,0,,,,,0,,,,0,,0,,0,,0,,,
ENSG00000136504,,,,,,,,0,,,,0,0,,,,,,,0,0,,,,,0,,0,,0,0,,,,,,,,0,,,0,,,,0,,0,0,,,,,,0,,,,0,,,,,,,,,,0,0,0,,,,,0,0,,,,,,0,0,,,,,,,,0,,,,0,,,0,,0
ENSG00000120457,,,,,,0,,,,,,,0,,0,,,0,,,,,,,0,0,,,,0,,,,,0,,0,,0,,,,0,,,,0,0,,0,,,,0,0,,,0,,,,,,,0,,,,,,0,,,,0,,0,,0,,,0,0,,0,,,0,0,0,0,,0,0,,,,0,0,,
ENSG00000073614,,0,,,,,,,,,,,0,,0,0,,,0,0,0,,0,0,,,0,,,,,,0,,,0,0,0,0,0,0,,,,,,,,,,,0,,0,,0,,,0,0,0,,,,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,0,0,,0,0,,0,,,0,
ENSG00000126012,,0,,0,,,,0,,,,,,,0,,,,,,,0,,0,,,0,,0,,,,,,,,,0,0,0,,,0,,,,0,0,,,0,,,0,,0,0,,0,,,,0,,,,,0,,,,,,0,0,,,,,,0,,,,,,0,,0,,,,,,,0,,,,,
ENSG00000147050,,,,,,,0,0,,,0,0,,0,,0,,0,0,,,,0,,,,,,,,0,,,,0,0,0,,,,,0,,0,,,,0,,0,,0,,,,,0,,,,,,,,,,,,,0,,0,0,,0,,,,0,0,,,0,,,,,0,,,0,,0,0,,,0,,,0,
ENSG00000128052,,0,,0,,,,,,0,,,0,,,,,,,0,,0,,,0,0,0,,,0,,0,,,0,,,,,,,,,0,,0,,0,,0,0,,0,,,0,0,,,,,,0,0,,,,0,,,0,0,,0,0,,,,,,0,0,,0,,0,,,,0,0,,0,0,,,,,,0,
ENSG00000119537,,,,,,0,0,,,,0,,0,,,,0,,,,0,0,0,,,,,0,,,0,,,,0,,,,0,0,0,,,0,0,0,,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,,,0,,,,,,,,,0,,,0,0,,,,,,,0,,,0,,,0,,
ENSG00000079999,,,,,,0,0,,,,,0,,0,0,,0,,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,0,
ENSG00000122778,,,,,,,0,,0,,0,,0,0,,,,0,,,,0,,0,,,0,,,0,,0,,0,0,0,,0,,,,0,,,,,,,,,0,,,0,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,,,0,0,0,0,,0,,,0,,,,,,,,0,,,,
ENSG00000170759,,0,,,,,,,0,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,0,,,,,,0,,,,0,,,0,,,0,0,,0,0,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,0,0,,,,,,0,,,,,0
ENSG00000157404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000136826,,0,,,0,,,0,,0,,,,,,0,0,,,,,,0,,,,0,0,0,,,0,0,,,,0,,0,0,,,,,,0,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,,0,,,,0,,,0,0,,,,,,,,,,,0,,,0,0,,,0,0,0,0,,0,0,
ENSG00000067082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000067082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000118058,,0,,,,0,,,,,0,,,,0,,,,,,,0,0,,,,,,0,,0,,,,,,,,0,,,0,,0,,,0,,,0,,,,,0,,,,,,0,0,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,,,0,,,,,0,0,0,,,,,,,,
ENSG00000055609,,,,,0,,,0,,0,,0,,,,,,,,0,,0,0,,,0,,,0,,0,0,,0,,0,,,,,0,,0,,0,0,,,,0,,,,,0,,0,0,0,,,,,,,,,0,,,0,,,0,,,,0,,,0,0,,,,0,0,,0,0,,,,,,,,,,,
ENSG00000167548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000137812,,,,,,,,,,,,,0,,,,,,0,,,0,,0,,0,,,0,,,,0,0,0,,0,,,,,,,,0,,,,,,0,,0,,0,,,,,0,,0,0,,,,0,0,,,0,0,,,,,,0,,0,0,,,,,0,0,0,0,0,,,0,0,,,0,,,,
ENSG00000128944,,,0,0,0,0,0,,,0,,0,,,,,,,0,0,,0,0,,0,,,,,,,0,,,0,,,0,,,0,,0,,,0,,,,,0,,,0,,0,,0,0,,0,,,,,0,,,,,,0,,,0,,,0,0,,,0,,,,,,,,0,0,,,,0,,,0,,,
ENSG00000133703,,,,0,0,,,,,,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,0,,0,,,,,0,,0,,0,,,,,,,,,,0,,0,,,0,,0,,0,0,,,,,,,,0,,,,,,,,0,0,,0,0,,,,,,0,,,0,,,0,0,,
ENSG00000126777,,,,0,,0,0,,,,,,,0,,0,,,,,0,0,,,,,0,,0,0,0,0,,0,,,0,,,,,0,0,,,,,0,,0,,0,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,0,,,,0,0,,,,0,,,,0,,,0,,0,,0,0,
ENSG00000107929,,0,0,,,,,0,0,,,,,0,,0,,,0,0,,,,,,0,,0,,0,0,,0,0,0,,,,0,,0,0,,,,,0,,,0,,,,,0,,,,,0,,,0,,,,,,0,,,,,,,0,0,0,0,,0,,,,,,,,0,,0,,0,0,0,0,,,,0,
ENSG00000002834,,0,0,,,,,,,,,0,,0,,,0,,,0,,0,,,0,,,0,0,0,0,,0,0,,,0,,,0,0,0,0,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,0,,,,,0,,,0,,,0,0,0,0,,,,,,,,,,,0,,0,,,,0,
ENSG00000131023,,0,,0,0,0,0,,,,,,,,,0,,,,,,0,,0,,,0,,,,,,0,0,,,,0,,0,0,0,0,,,0,0,,,0,,,,,,,,0,,0,,,0,,0,,0,0,,,,0,0,,0,,,,,0,,,,,0,,0,,,,,,0,0,,0,0,,,,
ENSG00000150457,,0,0,0,0,,,,0,,,0,0,0,,,0,,0,,,,0,,,0,0,,,0,,0,0,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,,0,,,0,0,0,0,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,0
ENSG00000182866,,0,,0,0,0,,,0,,,0,0,0,0,,,0,,,,,,,,0,,0,0,,0,,,,,0,0,,,,,,,,0,,,0,,0,,,,0,,,,,,0,,,,,,,0,0,,0,,,,,,,,,,,,,,,0,,,0,,,0,,0,,,,0,,0,,
ENSG00000136167,,,,0,0,0,,,,,0,,0,,0,0,0,,,,,,,,0,0,,,,,,,0,0,,,0,,,,,,,,,0,,,,,0,,0,,0,,0,,,,,0,,,,0,0,0,,0,,,,,,,0,,,0,,0,,,,0,0,,,,0,0,,,,,,,,,
ENSG00000138795,,,,,0,,,,,,0,,0,,,,,0,,,,,,0,0,,,0,,0,,,0,,0,,,0,0,,0,0,0,,,,0,,,,,0,,0,,0,,,0,0,,,,,,,0,,0,,,,0,0,0,,0,,,,,0,0,,0,,0,,0,,,0,,0,,,,,,0,0
ENSG00000104660,,,,,0,0,,,,0,,,,0,,0,,,0,,0,,0,,,0,,,,0,,,0,,0,,0,,,0,,0,0,,,,,,,,,,0,,,0,0,,0,,,0,,,,,,,0,,,,,,,0,,0,0,,0,0,,0,,0,0,0,,,0,,,,,,0,,0,,
ENSG00000183722,,,,0,,,0,0,,,,,,,,,,,0,,,,,0,0,,,0,,,,0,,,0,0,0,0,,,,0,,,,0,,,,0,0,,,,0,,,,,0,0,,,,0,,,,0,0,0,,,0,0,,,0,,,,,0,,0,0,,,0,,0,0,,0,,,,0,0,,
ENSG00000113594,,0,,0,,,,,,,,,0,0,,0,0,,,0,,,,0,,,,,,,,0,0,,0,0,,,0,,,,,0,,,,0,,,,0,,,,,,,0,,0,,,,,0,0,,,0,,,,,,0,,,,,,,0,0,,0,,,,,0,,0,0,,0,0,0,0,0,
ENSG00000160789,,0,,,,,,,,0,,0,,,,,0,0,0,0,0,0,,,,,,0,0,,,0,,0,,,,,,,,0,,0,0,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,0,,,,0,0,,,,,,,,,0,,,,0,,0,0,0,,0,,,,0,,0
ENSG00000135363,,,0,0,,,0,,0,,,,,0,,0,0,,0,,,0,,,,,,,,,0,,,,,,,,,,0,,,,0,0,,,0,,0,,,,0,0,,,,0,,,,0,0,,,0,,,0,,,0,,0,0,,,,0,,,,0,,,,0,,0,0,,,,,0,0,,0,
ENSG00000145012,,,0,,,,,,,,0,0,0,,0,0,0,,,,,,,,,,,0,,,,0,0,,,0,,0,,0,,0,,0,0,,,,0,,0,0,0,,0,0,,0,,0,0,0,0,0,0,,,,,,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,0,,0,,,,,0,,0,0
ENSG00000139263,,,,,0,,,,,,,0,,0,0,0,0,,,,,,0,0,0,,0,,0,,,0,,,0,0,0,,,,,,0,,,,0,,,0,,0,,,,,,,,,,,,0,,,0,0,,0,,,0,,,,,,,0,,,,0,,,0,,,,,,,,0,,,0,,0,0
ENSG00000168702,,,,,0,,,,0,,0,0,,,0,,,,,,,0,0,,0,0,,,0,,,0,0,0,,0,,0,,,,0,,0,,,0,,0,,,0,,,,0,,0,,0,0,0,,0,,0,0,,,,,,,0,,,,,,,0,0,,,,,,,0,0,,,,0,,,,0,,,
ENSG00000257103,,,,0,,,,,,,,0,,0,,0,,0,,,,0,,,,,,,,,,,,,0,,0,0,,0,,,0,0,,,,,,,0,,,0,0,,,0,,,0,,,,0,0,0,,,0,0,,0,,,,0,,0,,0,,,,,,,,0,,,,,,,,,,0,,
ENSG00000104903,,0,,,0,,,0,,0,,,,0,0,0,,,,,0,,,,,0,,,0,,0,0,,,0,,,0,,0,,,,,,0,0,,,,,,0,0,,,,,0,0,,,0,,,,,0,,,,0,0,0,,0,0,,0,,,,,,,0,,0,,0,0,,,,,0,0,,,,
ENSG00000099949,,,,,0,0,,0,,,,,0,,0,0,,,,0,,,0,0,,,0,0,,,0,,,0,,0,0,0,,,0,,,0,0,,0,0,,,,0,,,,,,,,0,0,,0,,,,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,0,,,,0,0,,0,0,0,,
ENSG00000183742,,,,0,,,,,,,,,,,0,0,,,,,0,0,,,,,,,0,,0,,,,0,,,0,,,,,,0,0,,,,0,,0,,,,,,,,0,0,,0,,,0,0,,0,0,0,0,,0,0,0,,,0,,,0,,,,,,,,,,,,0,,0,,,0,,,
