"","geneId","geneSymbol","DSI","DPI","diseaseId","diseaseName","diseaseType","diseaseClass","diseaseSemanticType","score","EI","YearInitial","YearFinal","NofPmids","NofSnps","source"
"177",633,"BGN",0.484,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,1997,2018,4,0,"BEFREE"
"178",633,"BGN",0.484,0.808,"C1841684","Delayed ossification of carpal bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"179",633,"BGN",0.484,0.808,"C1848103","Narrow pelvis bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"180",633,"BGN",0.484,0.808,"C1854912","Short long bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"181",633,"BGN",0.484,0.808,"C4025053","Broad long bone diaphyses","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"182",641,"BLM",0.535,0.808,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"183",641,"BLM",0.535,0.808,"C4021242","Hypoplasia of the zygomatic bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"184",643,"CXCR5",0.524,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"185",648,"BMI1",0.448,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.08,1,2010,2018,8,0,"BEFREE"
"186",649,"BMP1",0.554,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"187",650,"BMP2",0.432,0.846,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"188",650,"BMP2",0.432,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.06,1,2009,2018,6,0,"BEFREE"
"189",650,"BMP2",0.432,0.846,"C0231557","Abnormal bone formation","disease","C16;C05","Acquired Abnormality",0.01,1,2019,2019,1,0,"BEFREE"
"190",650,"BMP2",0.432,0.846,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"191",650,"BMP2",0.432,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,1,1995,2019,21,4,"BEFREE"
"192",651,"BMP3",0.678,0.423,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,1995,1995,1,0,"BEFREE"
"193",652,"BMP4",0.422,0.808,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2010,2010,1,0,"BEFREE"
"194",652,"BMP4",0.422,0.808,"C0265509","Congenital anomaly of skeletal bone","group","C16;C13;C05","Congenital Abnormality",0.01,1,2007,2007,1,0,"BEFREE"
"195",652,"BMP4",0.422,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,1998,2014,2,0,"BEFREE"
"196",654,"BMP6",0.531,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2008,2018,2,0,"BEFREE"
"197",654,"BMP6",0.531,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"198",654,"BMP6",0.531,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,1997,2019,2,0,"BEFREE"
"199",655,"BMP7",0.498,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.1,1,2003,2018,10,0,"BEFREE"
"200",655,"BMP7",0.498,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.05,1,1997,2000,5,0,"BEFREE"
"201",657,"BMPR1A",0.522,0.731,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2018,2018,1,0,"BEFREE"
"202",658,"BMPR1B",0.573,0.615,"C1836192","Aplasia/Hypoplasia involving the metacarpal bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"203",658,"BMPR1B",0.573,0.615,"C1836193","Synostosis of carpal bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"204",658,"BMPR1B",0.573,0.615,"C1855340","Bowing of the long bones","phenotype","","Congenital Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"205",658,"BMPR1B",0.573,0.615,"C4021735","Abnormality of the hip bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"206",659,"BMPR2",0.538,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2002,2017,2,0,"BEFREE"
"207",664,"BNIP3",0.52,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"208",670,"BPHL",0.722,0.231,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"209",672,"BRCA1",0.367,0.923,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"210",672,"BRCA1",0.367,0.923,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"211",672,"BRCA1",0.367,0.923,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"212",673,"BRAF",0.319,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2018,2018,2,2,"BEFREE"
"213",673,"BRAF",0.319,0.846,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"214",673,"BRAF",0.319,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"215",673,"BRAF",0.319,0.846,"C4021242","Hypoplasia of the zygomatic bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"216",673,"BRAF",0.319,0.846,"C4021873","Abnormality of the frontal bone","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"217",673,"BRAF",0.319,0.846,"C4023637","Abnormality of the nasal bone","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"218",675,"BRCA2",0.379,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2015,2020,2,0,"BEFREE"
"219",675,"BRCA2",0.379,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2016,2018,3,0,"BEFREE"
"220",675,"BRCA2",0.379,0.846,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"221",680,"BRS3",0.474,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"222",682,"BSG",0.458,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"223",682,"BSG",0.458,0.769,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2011,2011,1,0,"BEFREE"
"224",682,"BSG",0.458,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2012,2018,2,0,"BEFREE"
"225",684,"BST2",0.57,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"226",687,"KLF9",0.595,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"227",688,"KLF5",0.534,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2019,2,0,"BEFREE"
"228",689,"BTF3",0.674,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"229",690,"BTF3P11",0.519,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.07,1,2011,2017,7,0,"BEFREE"
"230",690,"BTF3P11",0.519,0.731,"C0238790","bone destruction","disease","","Disease or Syndrome",0.05,1,2010,2019,5,0,"BEFREE"
"231",690,"BTF3P11",0.519,0.731,"C0268414","Hyperphosphatasemia with bone disease","disease","C05","Disease or Syndrome",0.02,1,2006,2006,2,0,"BEFREE"
"232",690,"BTF3P11",0.519,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2010,2017,2,0,"BEFREE"
"233",695,"BTK",0.464,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.02,1,2019,2019,2,0,"BEFREE"
"234",695,"BTK",0.464,0.808,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"235",695,"BTK",0.464,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"236",699,"BUB1",0.528,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"237",699,"BUB1",0.528,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"238",706,"TSPO",0.444,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"239",715,"C1R",0.638,0.654,"C4315963","Alveolar bone loss around teeth","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"240",720,"C4A",0.563,0.769,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"241",728,"C5AR1",0.513,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"242",752,"FMNL1",0.711,0.577,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"243",754,"PTTG1IP",0.678,0.346,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2008,2019,2,0,"BEFREE"
"244",760,"CA2",0.506,0.808,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"245",760,"CA2",0.506,0.808,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"246",767,"CA8",0.595,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"247",768,"CA9",0.483,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2015,2019,3,0,"BEFREE"
"248",780,"DDR1",0.497,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"249",780,"DDR1",0.497,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"250",796,"CALCA",0.416,0.923,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2002,2002,1,0,"BEFREE"
"251",796,"CALCA",0.416,0.923,"C0268414","Hyperphosphatasemia with bone disease","disease","C05","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"252",796,"CALCA",0.416,0.923,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,1997,1999,2,0,"BEFREE"
"253",799,"CALCR",0.464,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"254",800,"CALD1",0.578,0.692,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"255",810,"CALML3",0.621,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"256",811,"CALR",0.413,0.923,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2017,2018,2,0,"BEFREE"
"257",815,"CAMK2A",0.612,0.538,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"258",821,"CANX",0.582,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"259",828,"CAPS",0.638,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"260",834,"CASP1",0.413,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2017,2017,2,0,"BEFREE"
"261",836,"CASP3",0.351,0.923,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"262",836,"CASP3",0.351,0.923,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,1,2002,2020,45,0,"BEFREE"
"263",839,"CASP6",0.61,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"264",841,"CASP8",0.404,0.923,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2005,2017,4,0,"BEFREE"
"265",842,"CASP9",0.458,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2011,2013,2,0,"BEFREE"
"266",842,"CASP9",0.458,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.06,1,2012,2018,6,0,"BEFREE"
"267",846,"CASR",0.41,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.03,1,2013,2018,3,0,"BEFREE"
"268",846,"CASR",0.41,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.06,1,1998,2020,6,0,"BEFREE"
"269",846,"CASR",0.41,0.846,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"270",846,"CASR",0.41,0.846,"C4076240","Chronic kidney disease mineral and bone disorder","disease","C18;C13;C05;C12;C19","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"271",847,"CAT",0.359,0.962,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,1997,2012,2,0,"BEFREE"
"272",857,"CAV1",0.388,0.885,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"273",857,"CAV1",0.388,0.885,"C0545053","Advanced bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"274",857,"CAV1",0.388,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2004,2019,3,0,"BEFREE"
"275",858,"CAV2",0.575,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2006,2006,1,0,"BEFREE"
"276",860,"RUNX2",0.437,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.1,1,2005,2018,23,0,"BEFREE"
"277",860,"RUNX2",0.437,0.846,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2018,2018,1,0,"BEFREE"
"278",860,"RUNX2",0.437,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,1,2000,2020,41,0,"BEFREE"
"279",860,"RUNX2",0.437,0.846,"C0686761","Lack of bone formation","disease","","Anatomical Abnormality",0.02,1,2001,2007,2,0,"BEFREE"
"280",860,"RUNX2",0.437,0.846,"C1335473","Primary chondrosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"281",860,"RUNX2",0.437,0.846,"C1866710","Delayed pubic bone ossification","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"282",860,"RUNX2",0.437,0.846,"C4021242","Hypoplasia of the zygomatic bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"283",860,"RUNX2",0.437,0.846,"C4021785","Abnormality of the metacarpal bones","disease","C05","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"284",861,"RUNX1",0.425,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"285",861,"RUNX1",0.425,0.808,"C1334068","Hypercellular bone marrow","phenotype","","Finding",0.1,NA,NA,NA,0,1,"CLINVAR"
"286",863,"CBFA2T3",0.638,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"287",864,"RUNX3",0.459,0.731,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2015,2015,1,0,"BEFREE"
"288",865,"CBFB",0.601,0.538,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2019,2019,2,0,"BEFREE"
"289",874,"CBR3",0.736,0.385,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,0,2018,2018,1,0,"BEFREE"
"290",885,"CCK",0.453,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,1,2015,2020,14,0,"BEFREE"
"291",890,"CCNA2",0.578,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2019,2019,2,0,"BEFREE"
"292",891,"CCNB1",0.512,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2014,2018,4,0,"BEFREE"
"293",892,"CCNC",0.695,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2006,2012,2,0,"BEFREE"
"294",896,"CCND3",0.554,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"295",898,"CCNE1",0.538,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2011,2017,4,0,"BEFREE"
"296",900,"CCNG1",0.628,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,1997,2018,2,0,"BEFREE"
"297",919,"CD247",0.539,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"298",923,"CD6",0.489,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"299",928,"CD9",0.528,0.769,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,1989,1989,1,0,"BEFREE"
"300",929,"CD14",0.392,0.885,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2005,2005,1,0,"BEFREE"
"301",929,"CD14",0.392,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"302",931,"MS4A1",0.411,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"303",933,"CD22",0.556,0.615,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"304",940,"CD28",0.436,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"305",940,"CD28",0.436,0.885,"C4021634","Abnormality of bone marrow cell morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"306",941,"CD80",0.475,0.769,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2019,2019,1,0,"BEFREE"
"307",942,"CD86",0.483,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2011,2019,2,0,"BEFREE"
"308",947,"CD34",0.368,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"309",948,"CD36",0.446,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2004,2019,2,0,"BEFREE"
"310",950,"SCARB2",0.606,0.615,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"311",950,"SCARB2",0.606,0.615,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"312",952,"CD38",0.407,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"313",958,"CD40",0.396,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"314",958,"CD40",0.396,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"315",960,"CD44",0.363,0.962,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.09,1,1998,2015,9,1,"BEFREE"
"316",960,"CD44",0.363,0.962,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,1,1999,2019,13,0,"BEFREE"
"317",961,"CD47",0.468,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2015,2019,4,0,"BEFREE"
"318",966,"CD59",0.469,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"319",967,"CD63",0.542,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2011,2017,2,0,"BEFREE"
"320",968,"CD68",0.408,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"321",975,"CD81",0.555,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"322",976,"ADGRE5",0.601,0.538,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"323",977,"CD151",0.564,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2016,2016,2,0,"BEFREE"
"324",983,"CDK1",0.482,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2015,2019,3,0,"BEFREE"
"325",984,"CDK11B",0.711,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2012,2019,4,0,"BEFREE"
"326",988,"CDC5L",0.743,0.385,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"327",990,"CDC6",0.552,0.731,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"328",990,"CDC6",0.552,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"329",990,"CDC6",0.552,0.731,"C1833144","Slender long bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"330",991,"CDC20",0.587,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.05,1,2014,2019,5,0,"BEFREE"
"331",993,"CDC25A",0.564,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"332",996,"CDC27",0.729,0.308,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"333",997,"CDC34",0.705,0.308,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"334",998,"CDC42",0.458,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
