geneId,Gene,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
1017,CDK2,0.456,0.692,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1999,1999,2,0,BEFREE
1017,CDK2,0.456,0.692,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
1019,CDK4,0.412,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1019,CDK4,0.412,0.808,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
1019,CDK4,0.412,0.808,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
1019,CDK4,0.412,0.808,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2001,2008,2,0,BEFREE
1019,CDK4,0.412,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1019,CDK4,0.412,0.808,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1020,CDK5,0.495,0.846,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
1022,CDK7,0.566,0.731,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
1026,CDKN1A,0.403,0.769,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1027,CDKN1B,0.409,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1999,2010,2,0,BEFREE
1027,CDKN1B,0.409,0.769,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.04,0.75,2007,2014,4,0,BEFREE
1027,CDKN1B,0.409,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1999,2010,2,0,BEFREE
1028,CDKN1C,0.456,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
1029,CDKN2A,0.3,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.1,0.889,1999,2018,18,0,BEFREE
1029,CDKN2A,0.3,0.885,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.03,1,2008,2014,3,0,BEFREE;LHGDN
1029,CDKN2A,0.3,0.885,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
1029,CDKN2A,0.3,0.885,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.03,0.667,2003,2018,3,0,BEFREE
1029,CDKN2A,0.3,0.885,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.02,1,2000,2016,2,0,BEFREE
1029,CDKN2A,0.3,0.885,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2005,2009,2,0,CTD_human
1029,CDKN2A,0.3,0.885,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.04,1,2003,2016,4,0,BEFREE
1029,CDKN2A,0.3,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.04,1,2003,2016,4,0,BEFREE
1029,CDKN2A,0.3,0.885,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.04,1,1998,2009,4,0,BEFREE
1029,CDKN2A,0.3,0.885,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.1,1,1998,2019,10,0,BEFREE
1029,CDKN2A,0.3,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.1,0.889,1999,2018,18,0,BEFREE
1029,CDKN2A,0.3,0.885,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.04,1,1998,2009,4,0,BEFREE
1029,CDKN2A,0.3,0.885,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.02,0.5,2003,2007,2,0,BEFREE
1029,CDKN2A,0.3,0.885,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
1029,CDKN2A,0.3,0.885,C4289580,Epithelioid glioblastoma,disease,,Neoplastic Process,0.02,1,2018,2019,2,0,BEFREE
1029,CDKN2A,0.3,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.05,1,2002,2019,5,0,BEFREE
1030,CDKN2B,0.417,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.03,1,1996,2011,3,0,BEFREE
1030,CDKN2B,0.417,0.769,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2009,2009,2,0,CTD_human
1030,CDKN2B,0.417,0.769,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
1030,CDKN2B,0.417,0.769,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
1030,CDKN2B,0.417,0.769,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1030,CDKN2B,0.417,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.03,1,1996,2011,3,0,BEFREE
1031,CDKN2C,0.527,0.654,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.05,1,1999,2016,5,0,BEFREE
1031,CDKN2C,0.527,0.654,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1999,1999,2,0,BEFREE
1031,CDKN2C,0.527,0.654,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1999,1999,2,0,BEFREE
1031,CDKN2C,0.527,0.654,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1999,1999,1,0,BEFREE
1031,CDKN2C,0.527,0.654,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.05,1,1999,2016,5,0,BEFREE
1032,CDKN2D,0.547,0.769,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
1032,CDKN2D,0.547,0.769,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
1048,CEACAM5,0.42,0.846,C0334595,Ganglioneuromatosis,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1072,CFL1,0.529,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
1072,CFL1,0.529,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
1084,CEACAM3,0.494,0.731,C0334595,Ganglioneuromatosis,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1087,CEACAM7,0.494,0.769,C0334595,Ganglioneuromatosis,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1111,CHEK1,0.492,0.808,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1113,CHGA,0.49,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.07,1,2009,2019,7,2,BEFREE
1113,CHGA,0.49,0.808,C1332562,Bladder Paraganglioma,disease,C04;C13;C12,Neoplastic Process,0.01,0,2017,2017,1,0,BEFREE
1114,CHGB,0.599,0.654,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1116,CHI3L1,0.419,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
1116,CHI3L1,0.419,0.885,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2011,2011,1,0,CTD_human
1116,CHI3L1,0.419,0.885,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
1116,CHI3L1,0.419,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
1116,CHI3L1,0.419,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.02,1,2014,2016,2,0,BEFREE
1118,CHIT1,0.525,0.692,C0085131,Gangliosidosis GM1,disease,C16;C18;C10,Disease or Syndrome,0.01,1,2019,2019,1,0,BEFREE
1181,CLCN2,0.626,0.462,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2003,2003,1,0,CTD_human
1182,CLCN3,0.621,0.615,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2003,2003,1,0,CTD_human
1184,CLCN5,0.593,0.577,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2003,2003,1,0,CTD_human
1200,TPP1,0.551,0.808,C0268274,"Gangliosidoses, GM2",disease,C16;C18;C10,Disease or Syndrome,0.01,1,2001,2001,1,0,BEFREE
1201,CLN3,0.572,0.692,C0268274,"Gangliosidoses, GM2",disease,C16;C18;C10,Disease or Syndrome,0.01,1,2001,2001,1,0,BEFREE
1233,CCR4,0.51,0.731,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2008,2008,1,0,CTD_human
1267,CNP,0.604,0.692,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
1267,CNP,0.604,0.692,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
1285,COL4A3,0.552,0.692,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
1302,COL11A2,0.435,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1316,KLF6,0.501,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2000,2003,2,0,BEFREE
1316,KLF6,0.501,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2000,2003,2,0,BEFREE
1316,KLF6,0.501,0.846,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1325,CORT,0.641,0.654,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
1326,MAP3K8,0.516,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1326,MAP3K8,0.516,0.846,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1326,MAP3K8,0.516,0.846,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1326,MAP3K8,0.516,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
1351,COX8A,0.4,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2018,2018,2,0,BEFREE
1351,COX8A,0.4,0.846,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,0,2000,2000,1,0,BEFREE
1351,COX8A,0.4,0.846,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,0,2000,2000,1,0,BEFREE
1351,COX8A,0.4,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2018,2018,2,0,BEFREE
1351,COX8A,0.4,0.846,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,0,2000,2000,1,0,BEFREE
1356,CP,0.466,0.846,C0854279,Basal ganglion degeneration,disease,,Disease or Syndrome,0.01,1,1995,1995,1,0,BEFREE
1363,CPE,0.584,0.692,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
1363,CPE,0.584,0.692,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
1385,CREB1,0.463,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
1385,CREB1,0.463,0.885,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
1385,CREB1,0.463,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
1385,CREB1,0.463,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
1392,CRH,0.439,0.808,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,1993,1993,1,0,BEFREE
1421,CRYGD,0.51,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.05,1,2015,2018,5,0,BEFREE
1421,CRYGD,0.51,0.808,C0334415,Sympathetic paraganglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1431,CS,0.59,0.654,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
1434,CSE1L,0.521,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1434,CSE1L,0.521,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1434,CSE1L,0.521,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1434,CSE1L,0.521,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1437,CSF2,0.33,0.962,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
1437,CSF2,0.33,0.962,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
1438,CSF2RA,0.67,0.615,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
1462,VCAN,0.497,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
1464,CSPG4,0.599,0.615,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2018,2018,2,0,BEFREE
1464,CSPG4,0.599,0.615,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1464,CSPG4,0.599,0.615,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1464,CSPG4,0.599,0.615,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2018,2018,2,0,BEFREE
1499,CTNNB1,0.303,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2013,2015,2,0,BEFREE
1499,CTNNB1,0.303,0.885,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
1499,CTNNB1,0.303,0.885,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2013,2015,2,0,BEFREE
1499,CTNNB1,0.303,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2013,2015,2,0,BEFREE
1499,CTNNB1,0.303,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2013,2015,2,0,BEFREE
1499,CTNNB1,0.303,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.03,1,2016,2016,3,0,BEFREE
1523,CUX1,0.465,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
1523,CUX1,0.465,0.846,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
1523,CUX1,0.465,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1555,CYP2B6,0.428,0.846,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.3,1,1998,2001,2,0,CTD_human
1562,CYP2C18,0.666,0.731,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.3,1,1998,1998,1,0,CTD_human
1576,CYP3A4,0.462,0.885,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
1587,ADAM3A,0.792,0.231,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
1600,DAB1,0.626,0.615,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE;LHGDN
1611,DAP,0.53,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1611,DAP,0.53,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1611,DAP,0.53,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1611,DAP,0.53,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1612,DAPK1,0.472,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1612,DAPK1,0.472,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1612,DAPK1,0.472,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1612,DAPK1,0.472,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1613,DAPK3,0.612,0.654,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
1616,DAXX,0.544,0.692,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.1,NA,NA,NA,0,0,HPO
1621,DBH,0.511,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
1633,DCK,0.561,0.692,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
1641,DCX,0.511,0.769,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
1641,DCX,0.511,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2005,2006,2,0,BEFREE
1641,DCX,0.511,0.769,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.03,1,2002,2006,3,0,BEFREE
1641,DCX,0.511,0.769,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
1641,DCX,0.511,0.769,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
1641,DCX,0.511,0.769,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
1641,DCX,0.511,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2005,2006,2,0,BEFREE
1641,DCX,0.511,0.769,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
1647,GADD45A,0.526,0.769,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
1657,DMXL1,0.805,0.154,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2006,2006,1,0,CTD_human
1674,DES,0.46,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1995,2011,2,0,BEFREE
1674,DES,0.46,0.846,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1995,1995,1,0,BEFREE
1674,DES,0.46,0.846,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1995,1995,1,0,BEFREE
1674,DES,0.46,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1995,2011,2,0,BEFREE
1674,DES,0.46,0.846,C1321878,Desmoplastic infantile ganglioglioma,disease,,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
1677,DFFB,0.7,0.346,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,LHGDN
1730,DIAPH2,0.678,0.538,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.02,1,2014,2018,2,0,BEFREE
1730,DIAPH2,0.678,0.538,C1321878,Desmoplastic infantile ganglioglioma,disease,,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1730,DIAPH2,0.678,0.538,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.02,1,2014,2018,2,0,BEFREE
1743,DLST,0.653,0.615,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.11,1,2019,2019,1,0,BEFREE;HPO
1743,DLST,0.653,0.615,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.1,NA,NA,NA,0,0,HPO
1755,DMBT1,0.533,0.654,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
1755,DMBT1,0.533,0.654,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
1755,DMBT1,0.533,0.654,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
1757,SARDH,0.523,0.846,C0007279,Carotid Body Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1757,SARDH,0.523,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.1,1,2003,2020,58,0,BEFREE
1757,SARDH,0.523,0.846,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
1757,SARDH,0.523,0.846,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.06,1,2003,2020,6,0,BEFREE
1757,SARDH,0.523,0.846,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.02,1,2011,2014,2,0,BEFREE
1757,SARDH,0.523,0.846,C1533592,Malignant Paraganglionic Neoplasm,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
1773,DNASE1,0.505,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1994,1994,1,0,BEFREE
1773,DNASE1,0.505,0.846,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1994,1994,1,0,BEFREE
1773,DNASE1,0.505,0.846,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1994,1994,1,0,BEFREE
1773,DNASE1,0.505,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1994,1994,1,0,BEFREE
1788,DNMT3A,0.445,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1806,DPYD,0.493,0.846,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
1813,DRD2,0.436,0.846,C4289688,"Diffuse midline glioma, point mutation K27M in histone H3",disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1822,ATN1,0.409,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1822,ATN1,0.409,0.885,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1822,ATN1,0.409,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1822,ATN1,0.409,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
1825,DSC3,0.57,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2019,2019,2,0,BEFREE
1825,DSC3,0.57,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1825,DSC3,0.57,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1825,DSC3,0.57,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2019,2019,2,0,BEFREE
1825,DSC3,0.57,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.03,1,2017,2017,3,0,BEFREE
1840,DTX1,0.656,0.5,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
1840,DTX1,0.656,0.5,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
1840,DTX1,0.656,0.5,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
1840,DTX1,0.656,0.5,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
1840,DTX1,0.656,0.5,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
1840,DTX1,0.656,0.5,C0751395,Mixed Oligodendroglioma-Ependymoma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
1840,DTX1,0.656,0.5,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
1844,DUSP2,0.558,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
1844,DUSP2,0.558,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
1847,DUSP5,0.597,0.654,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1847,DUSP5,0.597,0.654,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1859,DYRK1A,0.533,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
1859,DYRK1A,0.533,0.769,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
1859,DYRK1A,0.533,0.769,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
1859,DYRK1A,0.533,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
1869,E2F1,0.441,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
