geneId,Gene,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
654,BMP6,0.531,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2008,2018,2,0,BEFREE
654,BMP6,0.531,0.808,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2014,2014,1,0,BEFREE
654,BMP6,0.531,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1997,2019,2,0,BEFREE
655,BMP7,0.498,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.1,1,2003,2018,10,0,BEFREE
655,BMP7,0.498,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.05,1,1997,2000,5,0,BEFREE
657,BMPR1A,0.522,0.731,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2018,2018,1,0,BEFREE
658,BMPR1B,0.573,0.615,C1836192,Aplasia/Hypoplasia involving the metacarpal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
658,BMPR1B,0.573,0.615,C1836193,Synostosis of carpal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
658,BMPR1B,0.573,0.615,C1855340,Bowing of the long bones,phenotype,,Congenital Abnormality,0.1,NA,NA,NA,0,0,HPO
658,BMPR1B,0.573,0.615,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
659,BMPR2,0.538,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2002,2017,2,0,BEFREE
664,BNIP3,0.52,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
670,BPHL,0.722,0.231,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
672,BRCA1,0.367,0.923,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
672,BRCA1,0.367,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
672,BRCA1,0.367,0.923,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
673,BRAF,0.319,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2018,2018,2,2,BEFREE
673,BRAF,0.319,0.846,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
673,BRAF,0.319,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
673,BRAF,0.319,0.846,C4021242,Hypoplasia of the zygomatic bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
673,BRAF,0.319,0.846,C4021873,Abnormality of the frontal bone,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
673,BRAF,0.319,0.846,C4023637,Abnormality of the nasal bone,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
675,BRCA2,0.379,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2015,2020,2,0,BEFREE
675,BRCA2,0.379,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2016,2018,3,0,BEFREE
675,BRCA2,0.379,0.846,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
680,BRS3,0.474,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
682,BSG,0.458,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
682,BSG,0.458,0.769,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2011,2011,1,0,BEFREE
682,BSG,0.458,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2012,2018,2,0,BEFREE
684,BST2,0.57,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
687,KLF9,0.595,0.577,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
688,KLF5,0.534,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2018,2019,2,0,BEFREE
689,BTF3,0.674,0.577,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
690,BTF3P11,0.519,0.731,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.07,1,2011,2017,7,0,BEFREE
690,BTF3P11,0.519,0.731,C0238790,bone destruction,disease,,Disease or Syndrome,0.05,1,2010,2019,5,0,BEFREE
690,BTF3P11,0.519,0.731,C0268414,Hyperphosphatasemia with bone disease,disease,C05,Disease or Syndrome,0.02,1,2006,2006,2,0,BEFREE
690,BTF3P11,0.519,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2010,2017,2,0,BEFREE
695,BTK,0.464,0.808,C0238790,bone destruction,disease,,Disease or Syndrome,0.02,1,2019,2019,2,0,BEFREE
695,BTK,0.464,0.808,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
695,BTK,0.464,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
699,BUB1,0.528,0.731,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
699,BUB1,0.528,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
706,TSPO,0.444,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
715,C1R,0.638,0.654,C4315963,Alveolar bone loss around teeth,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
720,C4A,0.563,0.769,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.1,NA,NA,NA,0,0,HPO
728,C5AR1,0.513,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
752,FMNL1,0.711,0.577,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
754,PTTG1IP,0.678,0.346,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2008,2019,2,0,BEFREE
760,CA2,0.506,0.808,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.1,NA,NA,NA,0,0,HPO
760,CA2,0.506,0.808,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
767,CA8,0.595,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
768,CA9,0.483,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2015,2019,3,0,BEFREE
780,DDR1,0.497,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
780,DDR1,0.497,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
796,CALCA,0.416,0.923,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2002,2002,1,0,BEFREE
796,CALCA,0.416,0.923,C0268414,Hyperphosphatasemia with bone disease,disease,C05,Disease or Syndrome,0.01,1,2014,2014,1,0,BEFREE
796,CALCA,0.416,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1997,1999,2,0,BEFREE
799,CALCR,0.464,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
800,CALD1,0.578,0.692,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2017,2017,1,0,BEFREE
810,CALML3,0.621,0.5,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
811,CALR,0.413,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2018,2,0,BEFREE
815,CAMK2A,0.612,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
821,CANX,0.582,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
828,CAPS,0.638,0.731,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
834,CASP1,0.413,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2017,2,0,BEFREE
836,CASP3,0.351,0.923,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
836,CASP3,0.351,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,1,2002,2020,45,0,BEFREE
839,CASP6,0.61,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
841,CASP8,0.404,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2005,2017,4,0,BEFREE
842,CASP9,0.458,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2011,2013,2,0,BEFREE
842,CASP9,0.458,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.06,1,2012,2018,6,0,BEFREE
846,CASR,0.41,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.03,1,2013,2018,3,0,BEFREE
846,CASR,0.41,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.06,1,1998,2020,6,0,BEFREE
846,CASR,0.41,0.846,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
846,CASR,0.41,0.846,C4076240,Chronic kidney disease mineral and bone disorder,disease,C18;C13;C05;C12;C19,Disease or Syndrome,0.01,1,2017,2017,1,0,BEFREE
847,CAT,0.359,0.962,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1997,2012,2,0,BEFREE
857,CAV1,0.388,0.885,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
857,CAV1,0.388,0.885,C0545053,Advanced bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
857,CAV1,0.388,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2004,2019,3,0,BEFREE
858,CAV2,0.575,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
860,RUNX2,0.437,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.1,1,2005,2018,23,0,BEFREE
860,RUNX2,0.437,0.846,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2018,2018,1,0,BEFREE
860,RUNX2,0.437,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,1,2000,2020,41,0,BEFREE
860,RUNX2,0.437,0.846,C0686761,Lack of bone formation,disease,,Anatomical Abnormality,0.02,1,2001,2007,2,0,BEFREE
860,RUNX2,0.437,0.846,C1335473,Primary chondrosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
860,RUNX2,0.437,0.846,C1866710,Delayed pubic bone ossification,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
860,RUNX2,0.437,0.846,C4021242,Hypoplasia of the zygomatic bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
860,RUNX2,0.437,0.846,C4021785,Abnormality of the metacarpal bones,disease,C05,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
861,RUNX1,0.425,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
861,RUNX1,0.425,0.808,C1334068,Hypercellular bone marrow,phenotype,,Finding,0.1,NA,NA,NA,0,1,CLINVAR
863,CBFA2T3,0.638,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
864,RUNX3,0.459,0.731,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2015,2015,1,0,BEFREE
865,CBFB,0.601,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2019,2019,2,0,BEFREE
874,CBR3,0.736,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,0,2018,2018,1,0,BEFREE
885,CCK,0.453,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,1,2015,2020,14,0,BEFREE
890,CCNA2,0.578,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2019,2019,2,0,BEFREE
891,CCNB1,0.512,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2014,2018,4,0,BEFREE
892,CCNC,0.695,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2006,2012,2,0,BEFREE
896,CCND3,0.554,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
898,CCNE1,0.538,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2011,2017,4,0,BEFREE
900,CCNG1,0.628,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1997,2018,2,0,BEFREE
919,CD247,0.539,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
923,CD6,0.489,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
928,CD9,0.528,0.769,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,1989,1989,1,0,BEFREE
929,CD14,0.392,0.885,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.01,1,2005,2005,1,0,BEFREE
929,CD14,0.392,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
931,MS4A1,0.411,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
933,CD22,0.556,0.615,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
940,CD28,0.436,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
940,CD28,0.436,0.885,C4021634,Abnormality of bone marrow cell morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
941,CD80,0.475,0.769,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2019,2019,1,0,BEFREE
942,CD86,0.483,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2011,2019,2,0,BEFREE
947,CD34,0.368,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
948,CD36,0.446,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2004,2019,2,0,BEFREE
950,SCARB2,0.606,0.615,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.1,NA,NA,NA,0,0,HPO
950,SCARB2,0.606,0.615,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
952,CD38,0.407,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
958,CD40,0.396,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
958,CD40,0.396,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
960,CD44,0.363,0.962,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.09,1,1998,2015,9,1,BEFREE
960,CD44,0.363,0.962,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,1,1999,2019,13,0,BEFREE
961,CD47,0.468,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2015,2019,4,0,BEFREE
966,CD59,0.469,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
967,CD63,0.542,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2011,2017,2,0,BEFREE
968,CD68,0.408,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
975,CD81,0.555,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
976,ADGRE5,0.601,0.538,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
977,CD151,0.564,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2016,2016,2,0,BEFREE
983,CDK1,0.482,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2015,2019,3,0,BEFREE
984,CDK11B,0.711,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2012,2019,4,0,BEFREE
988,CDC5L,0.743,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
990,CDC6,0.552,0.731,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
990,CDC6,0.552,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
990,CDC6,0.552,0.731,C1833144,Slender long bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
991,CDC20,0.587,0.577,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.05,1,2014,2019,5,0,BEFREE
993,CDC25A,0.564,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
996,CDC27,0.729,0.308,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
997,CDC34,0.705,0.308,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
998,CDC42,0.458,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
999,CDH1,0.401,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
999,CDH1,0.401,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2016,2017,2,0,BEFREE
1000,CDH2,0.535,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2014,2019,3,0,BEFREE
1001,CDH3,0.56,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1001,CDH3,0.56,0.615,C4082761,Abnormality of limb bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
1002,CDH4,0.695,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2018,2018,2,0,BEFREE
1003,CDH5,0.561,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
1004,CDH6,0.691,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1009,CDH11,0.512,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.05,1,2008,2019,5,0,BEFREE
1009,CDH11,0.512,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,1999,2017,3,0,BEFREE
1013,CDH15,0.653,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1015,CDH17,0.636,0.615,C0346979,Secondary malignant neoplasm of bone marrow,disease,C04;C05;C15,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
1016,CDH18,0.769,0.269,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1017,CDK2,0.456,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2016,2019,3,0,BEFREE
1019,CDK4,0.412,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,0.833,1999,2019,12,0,BEFREE
1020,CDK5,0.495,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2010,2017,2,0,BEFREE
1021,CDK6,0.471,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.05,1,2015,2017,5,0,BEFREE
1021,CDK6,0.471,0.731,C4021741,Abnormal cortical bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
1024,CDK8,0.597,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2012,2017,2,0,BEFREE
1025,CDK9,0.498,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2018,2019,2,0,BEFREE
1026,CDKN1A,0.403,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,1,1995,2018,11,0,BEFREE
1027,CDKN1B,0.409,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2004,2019,4,0,BEFREE
1028,CDKN1C,0.456,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1028,CDKN1C,0.456,0.846,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
1028,CDKN1C,0.456,0.846,C0545053,Advanced bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
1028,CDKN1C,0.456,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1029,CDKN2A,0.3,0.885,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2004,2018,2,0,BEFREE
1029,CDKN2A,0.3,0.885,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,1989,1989,1,0,BEFREE
1029,CDKN2A,0.3,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,0.92,1995,2019,25,0,BEFREE
1030,CDKN2B,0.417,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
1031,CDKN2C,0.527,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
1032,CDKN2D,0.547,0.769,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,1989,1989,1,0,BEFREE
1033,CDKN3,0.514,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
1048,CEACAM5,0.42,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.1,1,2014,2019,11,0,BEFREE
1050,CEBPA,0.496,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1997,2017,2,0,BEFREE
1051,CEBPB,0.508,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2019,2,0,BEFREE
1062,CENPE,0.636,0.692,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
1063,CENPF,0.601,0.654,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1068,CETN1,0.584,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
1072,CFL1,0.529,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
1111,CHEK1,0.492,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1111,CHEK1,0.492,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2010,2017,4,0,BEFREE
1112,FOXN3,0.686,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
1116,CHI3L1,0.419,0.885,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1116,CHI3L1,0.419,0.885,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2017,2017,1,0,BEFREE
1116,CHI3L1,0.419,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1993,2019,2,0,BEFREE
1130,LYST,0.621,0.692,C4023024,Abnormality of multiple cell lineages in the bone marrow,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
1131,CHRM3,0.464,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
1147,CHUK,0.556,0.731,C1837406,Hypoplasia involving bones of the upper limbs,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
1154,CISH,0.5,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2014,2018,2,0,BEFREE
1161,ERCC8,0.551,0.885,C1849953,Square pelvis bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
1184,CLCN5,0.593,0.577,C1833324,Sparse bone trabeculae,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
1186,CLCN7,0.59,0.731,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.1,NA,NA,NA,0,0,HPO
1186,CLCN7,0.59,0.731,C0240231,Fractures of the long bones,phenotype,C26,Finding,0.1,NA,NA,NA,0,0,HPO
1186,CLCN7,0.59,0.731,C1855340,Bowing of the long bones,phenotype,,Congenital Abnormality,0.1,NA,NA,NA,0,0,HPO
